"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","names","hgnc_symbol","entrezgene_id"
"37103",22.1138437488502,1.46099333225066,0.392430999629729,3.72293048619795,0.00019692375301293,0.0254120004609185,"ENSG00000276715","YWHAEP7",NA
"37434",3.5504509021192,2.22405755063022,0.468719519288031,4.74496465179963,2.08542749502199e-06,0.000815179434995876,"ENSG00000278099","RNVU1-2A",6063
"37993",8.43457376556057,1.05355427243612,0.203987270515014,5.16480400848629,2.40690987137104e-07,0.000146502859236514,"ENSG00000279212","",NA
"38078",2.49461772972075,3.21254370477342,0.907902241551497,3.5384246868733,0.000402522089362229,0.041763031555426,"ENSG00000279379","",NA
"39290",11.9984316958997,1.29461453022211,0.320233541849303,4.04271995602303,5.28347100173255e-05,0.0104789709099387,"ENSG00000285556","",NA
"39388",5.42968949589906,3.41622486093595,0.750520499902272,4.55180752741702,5.31869825644162e-06,0.00175525761640043,"ENSG00000285716","",NA
"39650",13.5374824631764,1.52491327130068,0.35787509208642,4.26102096798746,2.03495137935418e-05,0.00525200079715114,"ENSG00000286172","RNVU1-8",101447996
"39796",2.61643711712261,1.44040801382457,0.350771880547469,4.1063953347014,4.0188143533272e-05,0.00860667571774787,"ENSG00000286409","",NA
"40202",3.99373577691869,1.33476531111854,0.345442725975985,3.86392652312306,0.000111578797573193,0.0172574992205638,"ENSG00000287007","",NA
"40246",5.35025511171395,1.258305566916,0.310211335101244,4.0562849404111,4.98594282709798e-05,0.00998726517933428,"ENSG00000287070","",NA
"40657",14.6002049872228,1.67050106029718,0.347541334339815,4.80662555856972,1.5349909495614e-06,0.000643768808450428,"ENSG00000287649",NA,NA
"40908",2.8305165066667,1.43516036796231,0.326315923470409,4.39807028936623,1.0921761092105e-05,0.0031864633702198,"ENSG00000288023","",NA
